temp,c_number,c_name,gender,height(cm),weight(kg),fit,link,size,c_result
23,8,유니섹스 와이드 밴딩 슬랙스 P-7 black,남자,185,68,적당함,//image.msscdn.net/images/goods_img/20190227/967320/967320_1_500.jpg,L,L8
23,8,유니섹스 와이드 밴딩 슬랙스 P-7 black,남자,174,68,적당함,//image.msscdn.net/images/goods_img/20190227/967320/967320_1_500.jpg,L,L8
23,8,유니섹스 와이드 밴딩 슬랙스 P-7 black,여자,164,52,큼,//image.msscdn.net/images/goods_img/20190227/967320/967320_1_500.jpg,L,L8
23,8,유니섹스 와이드 밴딩 슬랙스 P-7 black,남자,184,85,적당함,//image.msscdn.net/images/goods_img/20190227/967320/967320_1_500.jpg,L,L8
23,8,유니섹스 와이드 밴딩 슬랙스 P-7 black,여자,165,60,적당함,//image.msscdn.net/images/goods_img/20190227/967320/967320_1_500.jpg,M,M8
23,8,유니섹스 와이드 밴딩 슬랙스 P-7 black,여자,167,50,적당함,//image.msscdn.net/images/goods_img/20190227/967320/967320_1_500.jpg,L,L8
23,8,유니섹스 와이드 밴딩 슬랙스 P-7 black,여자,163,59,적당함,//image.msscdn.net/images/goods_img/20190227/967320/967320_1_500.jpg,L,L8
23,8,유니섹스 와이드 밴딩 슬랙스 P-7 black,남자,170,74,적당함,//image.msscdn.net/images/goods_img/20190227/967320/967320_1_500.jpg,L,L8
23,8,유니섹스 와이드 밴딩 슬랙스 P-7 black,남자,171,78,적당함,//image.msscdn.net/images/goods_img/20190227/967320/967320_1_500.jpg,L,L8
23,8,유니섹스 와이드 밴딩 슬랙스 P-7 black,남자,175,72,적당함,//image.msscdn.net/images/goods_img/20190227/967320/967320_1_500.jpg,L,L8
23,8,유니섹스 와이드 밴딩 슬랙스 P-7 black,남자,175,58,적당함,//image.msscdn.net/images/goods_img/20190227/967320/967320_1_500.jpg,M,M8
23,8,유니섹스 와이드 밴딩 슬랙스 P-7 black,남자,178,70,큼,//image.msscdn.net/images/goods_img/20190227/967320/967320_1_500.jpg,L,L8
23,8,유니섹스 와이드 밴딩 슬랙스 P-7 black,여자,161,58,적당함,//image.msscdn.net/images/goods_img/20190227/967320/967320_1_500.jpg,M,M8
23,8,유니섹스 와이드 밴딩 슬랙스 P-7 black,여자,163,74,적당함,//image.msscdn.net/images/goods_img/20190227/967320/967320_1_500.jpg,L,L8
23,8,유니섹스 와이드 밴딩 슬랙스 P-7 black,남자,176,67,적당함,//image.msscdn.net/images/goods_img/20190227/967320/967320_1_500.jpg,L,L8
23,8,유니섹스 와이드 밴딩 슬랙스 P-7 black,여자,166,60,적당함,//image.msscdn.net/images/goods_img/20190227/967320/967320_1_500.jpg,M,M8
23,8,유니섹스 와이드 밴딩 슬랙스 P-7 black,남자,174,70,적당함,//image.msscdn.net/images/goods_img/20190227/967320/967320_1_500.jpg,L,L8
23,8,유니섹스 와이드 밴딩 슬랙스 P-7 black,남자,178,90,적당함,//image.msscdn.net/images/goods_img/20190227/967320/967320_1_500.jpg,L,L8
23,8,유니섹스 와이드 밴딩 슬랙스 P-7 black,여자,174,95,적당함,//image.msscdn.net/images/goods_img/20190227/967320/967320_1_500.jpg,L,L8
23,8,유니섹스 와이드 밴딩 슬랙스 P-7 black,여자,160,47,적당함,//image.msscdn.net/images/goods_img/20190227/967320/967320_1_500.jpg,M,M8
23,8,유니섹스 와이드 밴딩 슬랙스 P-7 black,남자,172,72,적당함,//image.msscdn.net/images/goods_img/20190227/967320/967320_1_500.jpg,L,L8
23,8,유니섹스 와이드 밴딩 슬랙스 P-7 black,남자,163,65,적당함,//image.msscdn.net/images/goods_img/20190227/967320/967320_1_500.jpg,L,L8
23,8,유니섹스 와이드 밴딩 슬랙스 P-7 black,여자,168,52,적당함,//image.msscdn.net/images/goods_img/20190227/967320/967320_1_500.jpg,M,M8
23,8,유니섹스 와이드 밴딩 슬랙스 P-7 black,여자,151,41,적당함,//image.msscdn.net/images/goods_img/20190227/967320/967320_1_500.jpg,M,M8
23,8,유니섹스 와이드 밴딩 슬랙스 P-7 black,남자,173,78,적당함,//image.msscdn.net/images/goods_img/20190227/967320/967320_1_500.jpg,L,L8
23,8,유니섹스 와이드 밴딩 슬랙스 P-7 black,남자,170,64,적당함,//image.msscdn.net/images/goods_img/20190227/967320/967320_1_500.jpg,M,M8
23,8,유니섹스 와이드 밴딩 슬랙스 P-7 black,남자,175,61,적당함,//image.msscdn.net/images/goods_img/20190227/967320/967320_1_500.jpg,L,L8
23,8,유니섹스 와이드 밴딩 슬랙스 P-7 black,여자,158,150,적당함,//image.msscdn.net/images/goods_img/20190227/967320/967320_1_500.jpg,M,M8
23,8,유니섹스 와이드 밴딩 슬랙스 P-7 black,여자,174,60,적당함,//image.msscdn.net/images/goods_img/20190227/967320/967320_1_500.jpg,L,L8
23,8,유니섹스 와이드 밴딩 슬랙스 P-7 black,여자,174,60,적당함,//image.msscdn.net/images/goods_img/20190227/967320/967320_1_500.jpg,L,L8
23,8,유니섹스 와이드 밴딩 슬랙스 P-7 black,남자,174,51,작음,//image.msscdn.net/images/goods_img/20190227/967320/967320_1_500.jpg,M,M8
23,8,유니섹스 와이드 밴딩 슬랙스 P-7 black,남자,181,94,적당함,//image.msscdn.net/images/goods_img/20190227/967320/967320_1_500.jpg,L,L8
23,8,유니섹스 와이드 밴딩 슬랙스 P-7 black,남자,175,68,큼,//image.msscdn.net/images/goods_img/20190227/967320/967320_1_500.jpg,L,L8
23,8,유니섹스 와이드 밴딩 슬랙스 P-7 black,남자,160,45,큼,//image.msscdn.net/images/goods_img/20190227/967320/967320_1_500.jpg,M,M8
23,8,유니섹스 와이드 밴딩 슬랙스 P-7 black,남자,173,78,적당함,//image.msscdn.net/images/goods_img/20190227/967320/967320_1_500.jpg,L,L8
23,8,유니섹스 와이드 밴딩 슬랙스 P-7 black,여자,168,65,적당함,//image.msscdn.net/images/goods_img/20190227/967320/967320_1_500.jpg,L,L8
23,8,유니섹스 와이드 밴딩 슬랙스 P-7 black,남자,174,65,적당함,//image.msscdn.net/images/goods_img/20190227/967320/967320_1_500.jpg,L,L8
23,8,유니섹스 와이드 밴딩 슬랙스 P-7 black,여자,161,51,적당함,//image.msscdn.net/images/goods_img/20190227/967320/967320_1_500.jpg,M,M8
23,8,유니섹스 와이드 밴딩 슬랙스 P-7 black,남자,168,72,적당함,//image.msscdn.net/images/goods_img/20190227/967320/967320_1_500.jpg,L,L8
23,8,유니섹스 와이드 밴딩 슬랙스 P-7 black,남자,176,58,적당함,//image.msscdn.net/images/goods_img/20190227/967320/967320_1_500.jpg,L,L8
23,8,유니섹스 와이드 밴딩 슬랙스 P-7 black,남자,179,76,적당함,//image.msscdn.net/images/goods_img/20190227/967320/967320_1_500.jpg,L,L8
23,8,유니섹스 와이드 밴딩 슬랙스 P-7 black,여자,165,63,적당함,//image.msscdn.net/images/goods_img/20190227/967320/967320_1_500.jpg,L,L8
23,8,유니섹스 와이드 밴딩 슬랙스 P-7 black,여자,165,65,큼,//image.msscdn.net/images/goods_img/20190227/967320/967320_1_500.jpg,L,L8
23,8,유니섹스 와이드 밴딩 슬랙스 P-7 black,여자,162,56,적당함,//image.msscdn.net/images/goods_img/20190227/967320/967320_1_500.jpg,M,M8
23,8,유니섹스 와이드 밴딩 슬랙스 P-7 black,여자,172,68,적당함,//image.msscdn.net/images/goods_img/20190227/967320/967320_1_500.jpg,L,L8
23,8,유니섹스 와이드 밴딩 슬랙스 P-7 black,여자,171,62,적당함,//image.msscdn.net/images/goods_img/20190227/967320/967320_1_500.jpg,L,L8
23,8,유니섹스 와이드 밴딩 슬랙스 P-7 black,여자,171,62,작음,//image.msscdn.net/images/goods_img/20190227/967320/967320_1_500.jpg,M,M8
23,8,유니섹스 와이드 밴딩 슬랙스 P-7 black,남자,180,80,적당함,//image.msscdn.net/images/goods_img/20190227/967320/967320_1_500.jpg,L,L8
23,8,유니섹스 와이드 밴딩 슬랙스 P-7 black,여자,151,57,적당함,//image.msscdn.net/images/goods_img/20190227/967320/967320_1_500.jpg,L,L8
23,8,유니섹스 와이드 밴딩 슬랙스 P-7 black,남자,170,70,작음,//image.msscdn.net/images/goods_img/20190227/967320/967320_1_500.jpg,M,M8
23,8,유니섹스 와이드 밴딩 슬랙스 P-7 black,남자,180,82,적당함,//image.msscdn.net/images/goods_img/20190227/967320/967320_1_500.jpg,L,L8
23,8,유니섹스 와이드 밴딩 슬랙스 P-7 black,남자,172,67,적당함,//image.msscdn.net/images/goods_img/20190227/967320/967320_1_500.jpg,L,L8
23,8,유니섹스 와이드 밴딩 슬랙스 P-7 black,여자,172,62,적당함,//image.msscdn.net/images/goods_img/20190227/967320/967320_1_500.jpg,L,L8
23,8,유니섹스 와이드 밴딩 슬랙스 P-7 black,남자,168,49,적당함,//image.msscdn.net/images/goods_img/20190227/967320/967320_1_500.jpg,M,M8
23,8,유니섹스 와이드 밴딩 슬랙스 P-7 black,여자,165,60,적당함,//image.msscdn.net/images/goods_img/20190227/967320/967320_1_500.jpg,M,M8
23,8,유니섹스 와이드 밴딩 슬랙스 P-7 black,남자,168,65,적당함,//image.msscdn.net/images/goods_img/20190227/967320/967320_1_500.jpg,L,L8
23,8,유니섹스 와이드 밴딩 슬랙스 P-7 black,남자,175,68,적당함,//image.msscdn.net/images/goods_img/20190227/967320/967320_1_500.jpg,M,M8
23,8,유니섹스 와이드 밴딩 슬랙스 P-7 black,여자,168,53,큼,//image.msscdn.net/images/goods_img/20190227/967320/967320_1_500.jpg,L,L8
23,8,유니섹스 와이드 밴딩 슬랙스 P-7 black,남자,167,68,적당함,//image.msscdn.net/images/goods_img/20190227/967320/967320_1_500.jpg,L,L8
23,8,유니섹스 와이드 밴딩 슬랙스 P-7 black,남자,170,77,적당함,//image.msscdn.net/images/goods_img/20190227/967320/967320_1_500.jpg,L,L8
23,8,유니섹스 와이드 밴딩 슬랙스 P-7 black,여자,163,67,적당함,//image.msscdn.net/images/goods_img/20190227/967320/967320_1_500.jpg,L,L8
22,9,스탠다드 스트라이프 포켓 롱슬리브_블랙 / 화이트,남자,177,75,적당함,//image.msscdn.net/images/goods_img/20180904/847182/847182_2_500.jpg,L,L9
22,9,스탠다드 스트라이프 포켓 롱슬리브_블랙 / 화이트,남자,170,70,작음,//image.msscdn.net/images/goods_img/20180904/847182/847182_2_500.jpg,L,L9
22,9,스탠다드 스트라이프 포켓 롱슬리브_블랙 / 화이트,남자,176,74,적당함,//image.msscdn.net/images/goods_img/20180904/847182/847182_2_500.jpg,L,L9
22,9,스탠다드 스트라이프 포켓 롱슬리브_블랙 / 화이트,남자,180,69,적당함,//image.msscdn.net/images/goods_img/20180904/847182/847182_2_500.jpg,L,L9
22,9,스탠다드 스트라이프 포켓 롱슬리브_블랙 / 화이트,남자,181,72,적당함,//image.msscdn.net/images/goods_img/20180904/847182/847182_2_500.jpg,L,L9
22,9,스탠다드 스트라이프 포켓 롱슬리브_블랙 / 화이트,여자,160,50,적당함,//image.msscdn.net/images/goods_img/20180904/847182/847182_2_500.jpg,M,M9
22,9,스탠다드 스트라이프 포켓 롱슬리브_블랙 / 화이트,남자,174,60,적당함,//image.msscdn.net/images/goods_img/20180904/847182/847182_2_500.jpg,L,L9
22,9,스탠다드 스트라이프 포켓 롱슬리브_블랙 / 화이트,남자,176,65,적당함,//image.msscdn.net/images/goods_img/20180904/847182/847182_2_500.jpg,L,L9
22,9,스탠다드 스트라이프 포켓 롱슬리브_블랙 / 화이트,남자,174,64,적당함,//image.msscdn.net/images/goods_img/20180904/847182/847182_2_500.jpg,L,L9
22,9,스탠다드 스트라이프 포켓 롱슬리브_블랙 / 화이트,남자,175,66,적당함,//image.msscdn.net/images/goods_img/20180904/847182/847182_2_500.jpg,L,L9
22,9,스탠다드 스트라이프 포켓 롱슬리브_블랙 / 화이트,남자,181,68,적당함,//image.msscdn.net/images/goods_img/20180904/847182/847182_2_500.jpg,L,L9
22,9,스탠다드 스트라이프 포켓 롱슬리브_블랙 / 화이트,여자,161,65,큼,//image.msscdn.net/images/goods_img/20180904/847182/847182_2_500.jpg,L,L9
22,9,스탠다드 스트라이프 포켓 롱슬리브_블랙 / 화이트,남자,175,65,적당함,//image.msscdn.net/images/goods_img/20180904/847182/847182_2_500.jpg,L,L9
22,9,스탠다드 스트라이프 포켓 롱슬리브_블랙 / 화이트,남자,180,55,적당함,//image.msscdn.net/images/goods_img/20180904/847182/847182_2_500.jpg,L,L9
22,9,스탠다드 스트라이프 포켓 롱슬리브_블랙 / 화이트,남자,175,66,적당함,//image.msscdn.net/images/goods_img/20180904/847182/847182_2_500.jpg,L,L9
22,9,스탠다드 스트라이프 포켓 롱슬리브_블랙 / 화이트,남자,180,55,적당함,//image.msscdn.net/images/goods_img/20180904/847182/847182_2_500.jpg,L,L9
22,9,스탠다드 스트라이프 포켓 롱슬리브_블랙 / 화이트,여자,162,48,큼,//image.msscdn.net/images/goods_img/20180904/847182/847182_2_500.jpg,L,L9
22,9,스탠다드 스트라이프 포켓 롱슬리브_블랙 / 화이트,남자,176,67,적당함,//image.msscdn.net/images/goods_img/20180904/847182/847182_2_500.jpg,L,L9
22,9,스탠다드 스트라이프 포켓 롱슬리브_블랙 / 화이트,남자,180,77,적당함,//image.msscdn.net/images/goods_img/20180904/847182/847182_2_500.jpg,L,L9
22,9,스탠다드 스트라이프 포켓 롱슬리브_블랙 / 화이트,남자,180,65,적당함,//image.msscdn.net/images/goods_img/20180904/847182/847182_2_500.jpg,L,L9
22,9,스탠다드 스트라이프 포켓 롱슬리브_블랙 / 화이트,남자,173,65,적당함,//image.msscdn.net/images/goods_img/20180904/847182/847182_2_500.jpg,L,L9
22,9,스탠다드 스트라이프 포켓 롱슬리브_블랙 / 화이트,남자,176,69,적당함,//image.msscdn.net/images/goods_img/20180904/847182/847182_2_500.jpg,L,L9
22,9,스탠다드 스트라이프 포켓 롱슬리브_블랙 / 화이트,남자,168,70,적당함,//image.msscdn.net/images/goods_img/20180904/847182/847182_2_500.jpg,L,L9
22,9,스탠다드 스트라이프 포켓 롱슬리브_블랙 / 화이트,남자,178,64,적당함,//image.msscdn.net/images/goods_img/20180904/847182/847182_2_500.jpg,L,L9
22,9,스탠다드 스트라이프 포켓 롱슬리브_블랙 / 화이트,남자,174,57,적당함,//image.msscdn.net/images/goods_img/20180904/847182/847182_2_500.jpg,L,L9
22,9,스탠다드 스트라이프 포켓 롱슬리브_블랙 / 화이트,남자,183,83,적당함,//image.msscdn.net/images/goods_img/20180904/847182/847182_2_500.jpg,L,L9
22,9,스탠다드 스트라이프 포켓 롱슬리브_블랙 / 화이트,남자,188,85,적당함,//image.msscdn.net/images/goods_img/20180904/847182/847182_2_500.jpg,L,L9
22,9,스탠다드 스트라이프 포켓 롱슬리브_블랙 / 화이트,남자,171,72,적당함,//image.msscdn.net/images/goods_img/20180904/847182/847182_2_500.jpg,L,L9
22,9,스탠다드 스트라이프 포켓 롱슬리브_블랙 / 화이트,남자,178,72,적당함,//image.msscdn.net/images/goods_img/20180904/847182/847182_2_500.jpg,L,L9
22,9,스탠다드 스트라이프 포켓 롱슬리브_블랙 / 화이트,남자,182,73,적당함,//image.msscdn.net/images/goods_img/20180904/847182/847182_2_500.jpg,L,L9
22,9,스탠다드 스트라이프 포켓 롱슬리브_블랙 / 화이트,남자,176,76,적당함,//image.msscdn.net/images/goods_img/20180904/847182/847182_2_500.jpg,L,L9
22,9,스탠다드 스트라이프 포켓 롱슬리브_블랙 / 화이트,남자,172,68,적당함,//image.msscdn.net/images/goods_img/20180904/847182/847182_2_500.jpg,L,L9
22,9,스탠다드 스트라이프 포켓 롱슬리브_블랙 / 화이트,남자,182,62,적당함,//image.msscdn.net/images/goods_img/20180904/847182/847182_2_500.jpg,L,L9
22,9,스탠다드 스트라이프 포켓 롱슬리브_블랙 / 화이트,남자,181,76,적당함,//image.msscdn.net/images/goods_img/20180904/847182/847182_2_500.jpg,L,L9
22,9,스탠다드 스트라이프 포켓 롱슬리브_블랙 / 화이트,여자,158,45,적당함,//image.msscdn.net/images/goods_img/20180904/847182/847182_2_500.jpg,M,M9
22,9,스탠다드 스트라이프 포켓 롱슬리브_블랙 / 화이트,여자,160,50,적당함,//image.msscdn.net/images/goods_img/20180904/847182/847182_2_500.jpg,M,M9
22,9,스탠다드 스트라이프 포켓 롱슬리브_블랙 / 화이트,남자,170,65,큼,//image.msscdn.net/images/goods_img/20180904/847182/847182_2_500.jpg,M,M9
22,9,스탠다드 스트라이프 포켓 롱슬리브_블랙 / 화이트,남자,185,88,적당함,//image.msscdn.net/images/goods_img/20180904/847182/847182_2_500.jpg,L,L9
22,9,스탠다드 스트라이프 포켓 롱슬리브_블랙 / 화이트,남자,178,85,적당함,//image.msscdn.net/images/goods_img/20180904/847182/847182_2_500.jpg,L,L9
22,9,스탠다드 스트라이프 포켓 롱슬리브_블랙 / 화이트,남자,172,78,적당함,//image.msscdn.net/images/goods_img/20180904/847182/847182_2_500.jpg,L,L9
22,9,스탠다드 스트라이프 포켓 롱슬리브_블랙 / 화이트,남자,175,69,적당함,//image.msscdn.net/images/goods_img/20180904/847182/847182_2_500.jpg,L,L9
22,9,스탠다드 스트라이프 포켓 롱슬리브_블랙 / 화이트,남자,172,69,적당함,//image.msscdn.net/images/goods_img/20180904/847182/847182_2_500.jpg,L,L9
22,9,스탠다드 스트라이프 포켓 롱슬리브_블랙 / 화이트,남자,178,72,적당함,//image.msscdn.net/images/goods_img/20180904/847182/847182_2_500.jpg,L,L9
